Day,forecast_da,forecast_rt,m(t),timestamp
2024-02-28 07:00:00+09:00,1.068658651,0.466032986,,2024-02-28 07:00:00+09:00
2024-02-28 08:00:00+09:00,44.46284463,45.59532203,,2024-02-28 08:00:00+09:00
2024-02-28 09:00:00+09:00,221.4727889,202.6280015,,2024-02-28 09:00:00+09:00
2024-02-28 10:00:00+09:00,434.6670258,460.8720481,,2024-02-28 10:00:00+09:00
2024-02-28 11:00:00+09:00,612.6564658,640.728614,,2024-02-28 11:00:00+09:00
2024-02-28 12:00:00+09:00,637.3656816,605.3926517,,2024-02-28 12:00:00+09:00
2024-02-28 13:00:00+09:00,689.9734909,693.3920729,,2024-02-28 13:00:00+09:00
2024-02-28 14:00:00+09:00,619.1083788,625.1731803,,2024-02-28 14:00:00+09:00
2024-02-28 15:00:00+09:00,533.5530787,546.6265408,,2024-02-28 15:00:00+09:00
2024-02-28 16:00:00+09:00,348.7229085,393.436862,,2024-02-28 16:00:00+09:00
2024-02-28 17:00:00+09:00,205.4278729,228.244584,,2024-02-28 17:00:00+09:00
2024-02-29 07:00:00+09:00,0.2375143,0.197384753,,2024-02-29 07:00:00+09:00
2024-02-29 08:00:00+09:00,21.89878196,21.18552058,,2024-02-29 08:00:00+09:00
2024-02-29 09:00:00+09:00,89.23365122,74.97175579,,2024-02-29 09:00:00+09:00
2024-02-29 10:00:00+09:00,178.3555694,187.1044503,,2024-02-29 10:00:00+09:00
2024-02-29 11:00:00+09:00,171.3106032,134.2558765,,2024-02-29 11:00:00+09:00
2024-02-29 12:00:00+09:00,133.3793134,107.2920397,,2024-02-29 12:00:00+09:00
2024-02-29 13:00:00+09:00,182.5900429,152.322161,,2024-02-29 13:00:00+09:00
2024-02-29 14:00:00+09:00,156.4177796,122.0999821,,2024-02-29 14:00:00+09:00
2024-02-29 15:00:00+09:00,131.6475961,100.3905283,,2024-02-29 15:00:00+09:00
2024-02-29 16:00:00+09:00,100.3270047,54.54745032,,2024-02-29 16:00:00+09:00
2024-02-29 17:00:00+09:00,73.13372389,40.16074517,,2024-02-29 17:00:00+09:00
2024-03-01 07:00:00+09:00,10.21759761,9.09797908,,2024-03-01 07:00:00+09:00
2024-03-01 08:00:00+09:00,78.70485433,80.64983139,,2024-03-01 08:00:00+09:00
2024-03-01 09:00:00+09:00,329.6236561,343.4329849,,2024-03-01 09:00:00+09:00
2024-03-01 10:00:00+09:00,589.7461468,628.2847894,,2024-03-01 10:00:00+09:00
2024-03-01 11:00:00+09:00,727.2445168,783.5078879,,2024-03-01 11:00:00+09:00
2024-03-01 12:00:00+09:00,832.3846381,865.7351589,,2024-03-01 12:00:00+09:00
2024-03-01 13:00:00+09:00,845.0967141,867.8497542,,2024-03-01 13:00:00+09:00
2024-03-01 14:00:00+09:00,811.5604054,860.5132992,,2024-03-01 14:00:00+09:00
2024-03-01 15:00:00+09:00,806.0782115,837.5181724,,2024-03-01 15:00:00+09:00
2024-03-01 16:00:00+09:00,671.4091051,727.2460124,,2024-03-01 16:00:00+09:00
2024-03-01 17:00:00+09:00,456.8502304,484.5598458,,2024-03-01 17:00:00+09:00
2024-03-02 07:00:00+09:00,10.54929837,11.90086808,,2024-03-02 07:00:00+09:00
2024-03-02 08:00:00+09:00,102.6665535,102.6297516,,2024-03-02 08:00:00+09:00
2024-03-02 09:00:00+09:00,381.4555858,385.4223792,,2024-03-02 09:00:00+09:00
2024-03-02 10:00:00+09:00,626.4686703,637.8709776,,2024-03-02 10:00:00+09:00
2024-03-02 11:00:00+09:00,765.4086745,800.5616174,,2024-03-02 11:00:00+09:00
2024-03-02 12:00:00+09:00,858.7163588,866.2542646,,2024-03-02 12:00:00+09:00
2024-03-02 13:00:00+09:00,859.303587,862.9886347,,2024-03-02 13:00:00+09:00
2024-03-02 14:00:00+09:00,843.3449829,846.399996,,2024-03-02 14:00:00+09:00
2024-03-02 15:00:00+09:00,818.942372,833.3901751,,2024-03-02 15:00:00+09:00
2024-03-02 16:00:00+09:00,610.3280607,696.5774433,,2024-03-02 16:00:00+09:00
2024-03-02 17:00:00+09:00,398.4553528,400.5913814,,2024-03-02 17:00:00+09:00
2024-03-03 07:00:00+09:00,0.967836699,2.876885972,,2024-03-03 07:00:00+09:00
2024-03-03 08:00:00+09:00,31.93959319,45.39974609,,2024-03-03 08:00:00+09:00
2024-03-03 09:00:00+09:00,151.9963837,168.3768193,,2024-03-03 09:00:00+09:00
2024-03-03 10:00:00+09:00,387.3977707,369.9350374,,2024-03-03 10:00:00+09:00
2024-03-03 11:00:00+09:00,608.3506586,534.8139378,,2024-03-03 11:00:00+09:00
2024-03-03 12:00:00+09:00,712.4972646,646.8576038,,2024-03-03 12:00:00+09:00
2024-03-03 13:00:00+09:00,730.3538358,692.4124434,,2024-03-03 13:00:00+09:00
2024-03-03 14:00:00+09:00,721.1755578,682.1520652,,2024-03-03 14:00:00+09:00
2024-03-03 15:00:00+09:00,674.2672005,613.1573785,,2024-03-03 15:00:00+09:00
2024-03-03 16:00:00+09:00,550.0719685,532.4609102,,2024-03-03 16:00:00+09:00
2024-03-03 17:00:00+09:00,319.3969264,290.3163682,,2024-03-03 17:00:00+09:00
2024-03-04 07:00:00+09:00,1.115110278,0.663697652,,2024-03-04 07:00:00+09:00
2024-03-04 08:00:00+09:00,32.23643353,29.58003644,,2024-03-04 08:00:00+09:00
2024-03-04 09:00:00+09:00,153.1254536,124.8762762,,2024-03-04 09:00:00+09:00
2024-03-04 10:00:00+09:00,273.0893733,275.1613873,,2024-03-04 10:00:00+09:00
2024-03-04 11:00:00+09:00,433.2684747,458.1149157,,2024-03-04 11:00:00+09:00
2024-03-04 12:00:00+09:00,609.981019,555.8042708,,2024-03-04 12:00:00+09:00
2024-03-04 13:00:00+09:00,627.3562291,676.997907,,2024-03-04 13:00:00+09:00
2024-03-04 14:00:00+09:00,545.3357153,635.4534714,,2024-03-04 14:00:00+09:00
2024-03-04 15:00:00+09:00,487.9729717,491.3375418,,2024-03-04 15:00:00+09:00
2024-03-04 16:00:00+09:00,266.7882475,283.5211615,,2024-03-04 16:00:00+09:00
2024-03-04 17:00:00+09:00,131.1175688,143.7854934,,2024-03-04 17:00:00+09:00
2024-03-05 07:00:00+09:00,0.694923273,0.833146422,,2024-03-05 07:00:00+09:00
2024-03-05 08:00:00+09:00,11.55905384,9.838782022,,2024-03-05 08:00:00+09:00
2024-03-05 09:00:00+09:00,27.78047958,17.51413042,,2024-03-05 09:00:00+09:00
2024-03-05 10:00:00+09:00,70.592429,60.31386766,,2024-03-05 10:00:00+09:00
2024-03-05 11:00:00+09:00,88.92462459,91.73043363,,2024-03-05 11:00:00+09:00
2024-03-05 12:00:00+09:00,132.129889,117.6587047,,2024-03-05 12:00:00+09:00
2024-03-05 13:00:00+09:00,131.6908499,97.76409362,,2024-03-05 13:00:00+09:00
2024-03-05 14:00:00+09:00,119.4722094,92.91029708,,2024-03-05 14:00:00+09:00
2024-03-05 15:00:00+09:00,68.25650684,79.42626751,,2024-03-05 15:00:00+09:00
2024-03-05 16:00:00+09:00,47.405404,37.18726095,,2024-03-05 16:00:00+09:00
2024-03-05 17:00:00+09:00,45.99858705,30.72608103,,2024-03-05 17:00:00+09:00
2024-03-06 07:00:00+09:00,1.806182414,2.696602636,,2024-03-06 07:00:00+09:00
2024-03-06 08:00:00+09:00,46.761779,49.23085745,,2024-03-06 08:00:00+09:00
2024-03-06 09:00:00+09:00,134.9194804,157.7288857,,2024-03-06 09:00:00+09:00
2024-03-06 10:00:00+09:00,245.9496553,301.4797876,,2024-03-06 10:00:00+09:00
2024-03-06 11:00:00+09:00,313.3192085,379.6188081,,2024-03-06 11:00:00+09:00
2024-03-06 12:00:00+09:00,277.9313494,371.705397,,2024-03-06 12:00:00+09:00
2024-03-06 13:00:00+09:00,291.9103678,309.38335,,2024-03-06 13:00:00+09:00
2024-03-06 14:00:00+09:00,192.8709288,268.6894604,,2024-03-06 14:00:00+09:00
2024-03-06 15:00:00+09:00,275.1329164,262.9672093,,2024-03-06 15:00:00+09:00
2024-03-06 16:00:00+09:00,223.3600832,268.0457472,,2024-03-06 16:00:00+09:00
2024-03-06 17:00:00+09:00,164.4307381,211.5910406,,2024-03-06 17:00:00+09:00
2024-03-07 07:00:00+09:00,0.297597054,4.416507965,,2024-03-07 07:00:00+09:00
2024-03-07 08:00:00+09:00,30.02408486,34.82918886,,2024-03-07 08:00:00+09:00
2024-03-07 09:00:00+09:00,85.92962151,94.81000053,,2024-03-07 09:00:00+09:00
2024-03-07 10:00:00+09:00,157.4175941,164.5324935,,2024-03-07 10:00:00+09:00
2024-03-07 11:00:00+09:00,243.9417007,364.0876381,,2024-03-07 11:00:00+09:00
2024-03-07 12:00:00+09:00,323.7243678,270.9870361,,2024-03-07 12:00:00+09:00
2024-03-07 13:00:00+09:00,315.6133654,287.3403203,,2024-03-07 13:00:00+09:00
2024-03-07 14:00:00+09:00,354.9954634,274.3211043,,2024-03-07 14:00:00+09:00
2024-03-07 15:00:00+09:00,441.7838515,366.7107927,,2024-03-07 15:00:00+09:00
2024-03-07 16:00:00+09:00,397.682597,309.2558742,,2024-03-07 16:00:00+09:00
2024-03-07 17:00:00+09:00,273.1598633,170.9857645,,2024-03-07 17:00:00+09:00
2024-03-08 07:00:00+09:00,2.888533893,4.973734691,,2024-03-08 07:00:00+09:00
2024-03-08 08:00:00+09:00,44.98138558,50.49012548,,2024-03-08 08:00:00+09:00
2024-03-08 09:00:00+09:00,248.154565,250.9866173,,2024-03-08 09:00:00+09:00
2024-03-08 10:00:00+09:00,524.6798,506.3944764,,2024-03-08 10:00:00+09:00
2024-03-08 11:00:00+09:00,701.0940195,681.0041875,,2024-03-08 11:00:00+09:00
2024-03-08 12:00:00+09:00,790.9062831,814.4786008,,2024-03-08 12:00:00+09:00
2024-03-08 13:00:00+09:00,832.1761659,850.3918159,,2024-03-08 13:00:00+09:00
2024-03-08 14:00:00+09:00,811.2489991,846.7185451,,2024-03-08 14:00:00+09:00
2024-03-08 15:00:00+09:00,773.783925,811.6153853,,2024-03-08 15:00:00+09:00
2024-03-08 16:00:00+09:00,698.465529,692.9916305,,2024-03-08 16:00:00+09:00
2024-03-08 17:00:00+09:00,428.8647893,435.6976979,,2024-03-08 17:00:00+09:00
2024-03-09 07:00:00+09:00,4.523367236,3.329373476,,2024-03-09 07:00:00+09:00
2024-03-09 08:00:00+09:00,76.12486102,65.32764638,,2024-03-09 08:00:00+09:00
2024-03-09 09:00:00+09:00,316.1159032,284.7049508,,2024-03-09 09:00:00+09:00
2024-03-09 10:00:00+09:00,577.5193494,556.3331176,,2024-03-09 10:00:00+09:00
2024-03-09 11:00:00+09:00,777.1176612,773.454285,,2024-03-09 11:00:00+09:00
2024-03-09 12:00:00+09:00,860.723405,867.8497542,,2024-03-09 12:00:00+09:00
2024-03-09 13:00:00+09:00,866.3317026,867.8497542,,2024-03-09 13:00:00+09:00
2024-03-09 14:00:00+09:00,864.6113308,867.8497542,,2024-03-09 14:00:00+09:00
2024-03-09 15:00:00+09:00,803.6979021,808.0402415,,2024-03-09 15:00:00+09:00
2024-03-09 16:00:00+09:00,657.2944271,659.6942647,,2024-03-09 16:00:00+09:00
2024-03-09 17:00:00+09:00,376.7229783,387.0172662,,2024-03-09 17:00:00+09:00
2024-03-10 07:00:00+09:00,4.52919793,3.363114898,,2024-03-10 07:00:00+09:00
2024-03-10 08:00:00+09:00,77.19546314,74.22938413,,2024-03-10 08:00:00+09:00
2024-03-10 09:00:00+09:00,329.2410019,304.8214285,,2024-03-10 09:00:00+09:00
2024-03-10 10:00:00+09:00,575.110241,554.4734444,,2024-03-10 10:00:00+09:00
2024-03-10 11:00:00+09:00,769.9741023,758.6905152,,2024-03-10 11:00:00+09:00
2024-03-10 12:00:00+09:00,862.5719434,866.8020458,,2024-03-10 12:00:00+09:00
2024-03-10 13:00:00+09:00,867.8497542,867.8497542,,2024-03-10 13:00:00+09:00
2024-03-10 14:00:00+09:00,863.6828269,867.8497542,,2024-03-10 14:00:00+09:00
2024-03-10 15:00:00+09:00,778.9003245,778.4130295,,2024-03-10 15:00:00+09:00
2024-03-10 16:00:00+09:00,619.102218,627.9338357,,2024-03-10 16:00:00+09:00
2024-03-10 17:00:00+09:00,364.4857757,365.7654759,,2024-03-10 17:00:00+09:00
2024-03-11 07:00:00+09:00,1.204916056,1.293728987,,2024-03-11 07:00:00+09:00
2024-03-11 08:00:00+09:00,52.58829682,51.49406395,,2024-03-11 08:00:00+09:00
2024-03-11 09:00:00+09:00,216.0845369,198.9058518,,2024-03-11 09:00:00+09:00
2024-03-11 10:00:00+09:00,399.639624,372.1006976,,2024-03-11 10:00:00+09:00
2024-03-11 11:00:00+09:00,601.4065611,602.1768261,,2024-03-11 11:00:00+09:00
2024-03-11 12:00:00+09:00,663.3106812,652.663113,,2024-03-11 12:00:00+09:00
2024-03-11 13:00:00+09:00,679.3598653,673.8883581,,2024-03-11 13:00:00+09:00
2024-03-11 14:00:00+09:00,629.8011805,637.7402015,,2024-03-11 14:00:00+09:00
2024-03-11 15:00:00+09:00,551.4896008,548.7725857,,2024-03-11 15:00:00+09:00
2024-03-11 16:00:00+09:00,389.4308658,387.4429175,,2024-03-11 16:00:00+09:00
2024-03-11 17:00:00+09:00,201.1133263,171.6741844,,2024-03-11 17:00:00+09:00
2024-03-12 07:00:00+09:00,5.265268284,6.842691741,,2024-03-12 07:00:00+09:00
2024-03-12 08:00:00+09:00,65.39019898,67.47283166,,2024-03-12 08:00:00+09:00
2024-03-12 09:00:00+09:00,190.707513,204.6001422,,2024-03-12 09:00:00+09:00
2024-03-12 10:00:00+09:00,269.2038952,406.8276399,,2024-03-12 10:00:00+09:00
2024-03-12 11:00:00+09:00,317.1874205,564.8637071,,2024-03-12 11:00:00+09:00
2024-03-12 12:00:00+09:00,351.2709806,591.3434422,,2024-03-12 12:00:00+09:00
2024-03-12 13:00:00+09:00,416.6184854,631.1821707,,2024-03-12 13:00:00+09:00
2024-03-12 14:00:00+09:00,219.8820148,376.8136795,,2024-03-12 14:00:00+09:00
2024-03-12 15:00:00+09:00,236.0079163,318.4243849,,2024-03-12 15:00:00+09:00
2024-03-12 16:00:00+09:00,142.4851992,192.7574428,,2024-03-12 16:00:00+09:00
2024-03-12 17:00:00+09:00,99.20491072,136.634226,,2024-03-12 17:00:00+09:00
2024-03-13 07:00:00+09:00,1.817830136,2.015071538,,2024-03-13 07:00:00+09:00
2024-03-13 08:00:00+09:00,47.9611588,46.84979399,,2024-03-13 08:00:00+09:00
2024-03-13 09:00:00+09:00,199.1825006,162.1251144,,2024-03-13 09:00:00+09:00
2024-03-13 10:00:00+09:00,446.141247,398.3992045,,2024-03-13 10:00:00+09:00
2024-03-13 11:00:00+09:00,651.6288766,579.8959154,,2024-03-13 11:00:00+09:00
2024-03-13 12:00:00+09:00,772.378865,716.1357977,,2024-03-13 12:00:00+09:00
2024-03-13 13:00:00+09:00,809.661761,805.7038695,,2024-03-13 13:00:00+09:00
2024-03-13 14:00:00+09:00,772.9361684,800.294218,,2024-03-13 14:00:00+09:00
2024-03-13 15:00:00+09:00,722.7842692,739.4648176,,2024-03-13 15:00:00+09:00
2024-03-13 16:00:00+09:00,569.1254653,607.8494076,,2024-03-13 16:00:00+09:00
2024-03-13 17:00:00+09:00,346.7361714,365.640226,,2024-03-13 17:00:00+09:00
2024-03-14 07:00:00+09:00,5.678041605,4.972779646,,2024-03-14 07:00:00+09:00
2024-03-14 08:00:00+09:00,64.7868923,63.22712246,,2024-03-14 08:00:00+09:00
2024-03-14 09:00:00+09:00,284.2300029,260.2634273,,2024-03-14 09:00:00+09:00
2024-03-14 10:00:00+09:00,474.4407984,486.5505727,,2024-03-14 10:00:00+09:00
2024-03-14 11:00:00+09:00,698.714577,714.2480293,,2024-03-14 11:00:00+09:00
2024-03-14 12:00:00+09:00,794.9463774,811.7562779,,2024-03-14 12:00:00+09:00
2024-03-14 13:00:00+09:00,826.3544008,850.1171484,,2024-03-14 13:00:00+09:00
2024-03-14 14:00:00+09:00,812.1185549,807.1622413,,2024-03-14 14:00:00+09:00
2024-03-14 15:00:00+09:00,775.9716488,742.0323008,,2024-03-14 15:00:00+09:00
2024-03-14 16:00:00+09:00,629.762177,589.1349337,,2024-03-14 16:00:00+09:00
2024-03-14 17:00:00+09:00,358.2761997,358.9076874,,2024-03-14 17:00:00+09:00
2024-03-15 07:00:00+09:00,6.599283263,6.04547522,,2024-03-15 07:00:00+09:00
2024-03-15 08:00:00+09:00,84.24685068,83.73525459,,2024-03-15 08:00:00+09:00
2024-03-15 09:00:00+09:00,320.7643673,323.7143048,,2024-03-15 09:00:00+09:00
2024-03-15 10:00:00+09:00,562.4860903,546.2918525,,2024-03-15 10:00:00+09:00
2024-03-15 11:00:00+09:00,740.8060916,723.131083,,2024-03-15 11:00:00+09:00
2024-03-15 12:00:00+09:00,866.8706525,867.6951813,,2024-03-15 12:00:00+09:00
2024-03-15 13:00:00+09:00,867.8497542,867.8497542,,2024-03-15 13:00:00+09:00
2024-03-15 14:00:00+09:00,867.8497542,867.8497542,,2024-03-15 14:00:00+09:00
2024-03-15 15:00:00+09:00,820.4514243,838.9726836,,2024-03-15 15:00:00+09:00
2024-03-15 16:00:00+09:00,657.7729362,672.0516705,,2024-03-15 16:00:00+09:00
2024-03-15 17:00:00+09:00,409.9130369,401.0874651,,2024-03-15 17:00:00+09:00
2024-03-16 07:00:00+09:00,8.465636228,8.996068641,,2024-03-16 07:00:00+09:00
2024-03-16 08:00:00+09:00,90.48122058,92.80834825,,2024-03-16 08:00:00+09:00
2024-03-16 09:00:00+09:00,308.8391837,317.9944636,,2024-03-16 09:00:00+09:00
2024-03-16 10:00:00+09:00,528.9336613,529.8444321,,2024-03-16 10:00:00+09:00
2024-03-16 11:00:00+09:00,662.4638348,657.4598946,,2024-03-16 11:00:00+09:00
2024-03-16 12:00:00+09:00,803.1186199,779.9321376,,2024-03-16 12:00:00+09:00
2024-03-16 13:00:00+09:00,835.248414,808.4419135,,2024-03-16 13:00:00+09:00
2024-03-16 14:00:00+09:00,791.9062682,783.0468396,,2024-03-16 14:00:00+09:00
2024-03-16 15:00:00+09:00,692.2586583,681.4551898,,2024-03-16 15:00:00+09:00
2024-03-16 16:00:00+09:00,449.862712,533.3811401,,2024-03-16 16:00:00+09:00
2024-03-16 17:00:00+09:00,280.0931565,294.6637401,,2024-03-16 17:00:00+09:00
2024-03-17 07:00:00+09:00,4.637247571,7.564401306,,2024-03-17 07:00:00+09:00
2024-03-17 08:00:00+09:00,78.32096325,75.76815828,,2024-03-17 08:00:00+09:00
2024-03-17 09:00:00+09:00,225.572768,218.0580359,,2024-03-17 09:00:00+09:00
2024-03-17 10:00:00+09:00,354.6063823,399.8096839,,2024-03-17 10:00:00+09:00
2024-03-17 11:00:00+09:00,451.5048741,519.9322,,2024-03-17 11:00:00+09:00
2024-03-17 12:00:00+09:00,412.6749095,529.7207608,,2024-03-17 12:00:00+09:00
2024-03-17 13:00:00+09:00,379.104397,556.8361215,,2024-03-17 13:00:00+09:00
2024-03-17 14:00:00+09:00,506.994639,557.439395,,2024-03-17 14:00:00+09:00
2024-03-17 15:00:00+09:00,510.7103605,513.6141585,,2024-03-17 15:00:00+09:00
2024-03-17 16:00:00+09:00,494.0500392,480.8543735,,2024-03-17 16:00:00+09:00
2024-03-17 17:00:00+09:00,321.9249834,350.2748675,,2024-03-17 17:00:00+09:00
2024-03-18 07:00:00+09:00,13.58764567,10.02197988,,2024-03-18 07:00:00+09:00
2024-03-18 08:00:00+09:00,128.3539562,103.0475578,,2024-03-18 08:00:00+09:00
2024-03-18 09:00:00+09:00,330.4329042,315.3122303,,2024-03-18 09:00:00+09:00
2024-03-18 10:00:00+09:00,543.9015556,574.555918,,2024-03-18 10:00:00+09:00
2024-03-18 11:00:00+09:00,712.093823,757.8288669,,2024-03-18 11:00:00+09:00
2024-03-18 12:00:00+09:00,785.9220329,838.0126257,,2024-03-18 12:00:00+09:00
2024-03-18 13:00:00+09:00,807.1678243,847.0757476,,2024-03-18 13:00:00+09:00
2024-03-18 14:00:00+09:00,804.1821285,833.0663005,,2024-03-18 14:00:00+09:00
2024-03-18 15:00:00+09:00,750.2407565,782.8148165,,2024-03-18 15:00:00+09:00
2024-03-18 16:00:00+09:00,598.6104897,657.4621095,,2024-03-18 16:00:00+09:00
2024-03-18 17:00:00+09:00,405.5399684,387.0749397,,2024-03-18 17:00:00+09:00
2024-03-19 07:00:00+09:00,6.571557844,5.324234893,,2024-03-19 07:00:00+09:00
2024-03-19 08:00:00+09:00,62.5062304,54.92164316,,2024-03-19 08:00:00+09:00
2024-03-19 09:00:00+09:00,216.9128186,185.2764447,,2024-03-19 09:00:00+09:00
2024-03-19 10:00:00+09:00,389.6820626,476.82357,,2024-03-19 10:00:00+09:00
2024-03-19 11:00:00+09:00,448.0553045,620.1250929,,2024-03-19 11:00:00+09:00
2024-03-19 12:00:00+09:00,541.3728438,679.1239896,,2024-03-19 12:00:00+09:00
2024-03-19 13:00:00+09:00,503.1549623,714.5418916,,2024-03-19 13:00:00+09:00
2024-03-19 14:00:00+09:00,414.0375087,460.5752944,,2024-03-19 14:00:00+09:00
2024-03-19 15:00:00+09:00,332.3917831,260.5598666,,2024-03-19 15:00:00+09:00
2024-03-19 16:00:00+09:00,271.4352259,182.4751104,,2024-03-19 16:00:00+09:00
2024-03-19 17:00:00+09:00,144.0744644,142.6202825,,2024-03-19 17:00:00+09:00
2024-03-20 07:00:00+09:00,50.00637367,55.51814605,,2024-03-20 07:00:00+09:00
2024-03-20 08:00:00+09:00,202.8219275,198.6599117,,2024-03-20 08:00:00+09:00
2024-03-20 09:00:00+09:00,523.8883761,471.5044104,,2024-03-20 09:00:00+09:00
2024-03-20 10:00:00+09:00,704.6125775,679.9060417,,2024-03-20 10:00:00+09:00
2024-03-20 11:00:00+09:00,797.7406141,799.7589279,,2024-03-20 11:00:00+09:00
2024-03-20 12:00:00+09:00,841.80181,852.0205414,,2024-03-20 12:00:00+09:00
2024-03-20 13:00:00+09:00,848.958313,866.3258081,,2024-03-20 13:00:00+09:00
2024-03-20 14:00:00+09:00,840.8650923,861.0114097,,2024-03-20 14:00:00+09:00
2024-03-20 15:00:00+09:00,798.5837659,830.0708941,,2024-03-20 15:00:00+09:00
2024-03-20 16:00:00+09:00,649.125903,718.551005,,2024-03-20 16:00:00+09:00
2024-03-20 17:00:00+09:00,469.120594,501.1587612,,2024-03-20 17:00:00+09:00
2024-03-21 07:00:00+09:00,10.43467708,8.68833717,,2024-03-21 07:00:00+09:00
2024-03-21 08:00:00+09:00,99.2692156,86.10150884,,2024-03-21 08:00:00+09:00
2024-03-21 09:00:00+09:00,371.4987629,332.0620513,,2024-03-21 09:00:00+09:00
2024-03-21 10:00:00+09:00,638.5782218,611.5540371,,2024-03-21 10:00:00+09:00
2024-03-21 11:00:00+09:00,780.7138506,775.1023141,,2024-03-21 11:00:00+09:00
2024-03-21 12:00:00+09:00,858.3670912,867.3163284,,2024-03-21 12:00:00+09:00
2024-03-21 13:00:00+09:00,860.2745319,867.8497542,,2024-03-21 13:00:00+09:00
2024-03-21 14:00:00+09:00,840.7695198,863.1742059,,2024-03-21 14:00:00+09:00
2024-03-21 15:00:00+09:00,737.5942908,798.0933252,,2024-03-21 15:00:00+09:00
2024-03-21 16:00:00+09:00,573.8104666,609.9627632,,2024-03-21 16:00:00+09:00
2024-03-21 17:00:00+09:00,321.8738027,313.1351506,,2024-03-21 17:00:00+09:00
2024-03-22 07:00:00+09:00,9.5744928,6.131142273,,2024-03-22 07:00:00+09:00
2024-03-22 08:00:00+09:00,74.38031423,55.45634491,,2024-03-22 08:00:00+09:00
2024-03-22 09:00:00+09:00,221.0241266,185.1544987,,2024-03-22 09:00:00+09:00
2024-03-22 10:00:00+09:00,400.4912411,387.7977128,,2024-03-22 10:00:00+09:00
2024-03-22 11:00:00+09:00,517.1999033,642.8211346,,2024-03-22 11:00:00+09:00
2024-03-22 12:00:00+09:00,589.324882,695.1048301,,2024-03-22 12:00:00+09:00
2024-03-22 13:00:00+09:00,591.0141824,693.6515361,,2024-03-22 13:00:00+09:00
2024-03-22 14:00:00+09:00,579.5557518,666.2685222,,2024-03-22 14:00:00+09:00
2024-03-22 15:00:00+09:00,478.2654668,610.5800377,,2024-03-22 15:00:00+09:00
2024-03-22 16:00:00+09:00,288.6065234,385.2824378,,2024-03-22 16:00:00+09:00
2024-03-22 17:00:00+09:00,161.5812379,204.5137878,,2024-03-22 17:00:00+09:00
2024-03-23 07:00:00+09:00,6.08170754,8.025489644,,2024-03-23 07:00:00+09:00
2024-03-23 08:00:00+09:00,64.92932156,60.77794929,,2024-03-23 08:00:00+09:00
2024-03-23 09:00:00+09:00,201.2070778,173.9825507,,2024-03-23 09:00:00+09:00
2024-03-23 10:00:00+09:00,434.2876066,397.2276403,,2024-03-23 10:00:00+09:00
2024-03-23 11:00:00+09:00,656.2075195,619.9583543,,2024-03-23 11:00:00+09:00
2024-03-23 12:00:00+09:00,821.5909556,798.1950757,,2024-03-23 12:00:00+09:00
2024-03-23 13:00:00+09:00,849.7931541,842.5631573,,2024-03-23 13:00:00+09:00
2024-03-23 14:00:00+09:00,790.3914584,791.9260838,,2024-03-23 14:00:00+09:00
2024-03-23 15:00:00+09:00,607.3587339,642.4319584,,2024-03-23 15:00:00+09:00
2024-03-23 16:00:00+09:00,408.8774238,386.1701886,,2024-03-23 16:00:00+09:00
2024-03-23 17:00:00+09:00,244.2134315,219.6941055,,2024-03-23 17:00:00+09:00
2024-03-24 07:00:00+09:00,0.513061049,0.797289827,,2024-03-24 07:00:00+09:00
2024-03-24 08:00:00+09:00,23.80785183,23.18155785,,2024-03-24 08:00:00+09:00
2024-03-24 09:00:00+09:00,74.54312525,80.34761202,,2024-03-24 09:00:00+09:00
2024-03-24 10:00:00+09:00,115.0454744,115.9159523,,2024-03-24 10:00:00+09:00
2024-03-24 11:00:00+09:00,141.2064734,179.0903905,,2024-03-24 11:00:00+09:00
2024-03-24 12:00:00+09:00,167.4746135,221.4482231,,2024-03-24 12:00:00+09:00
2024-03-24 13:00:00+09:00,218.9348698,266.3969213,,2024-03-24 13:00:00+09:00
2024-03-24 14:00:00+09:00,166.6157902,190.0148918,,2024-03-24 14:00:00+09:00
2024-03-24 15:00:00+09:00,117.0801955,113.3261344,,2024-03-24 15:00:00+09:00
2024-03-24 16:00:00+09:00,81.99276957,102.4855306,,2024-03-24 16:00:00+09:00
2024-03-24 17:00:00+09:00,66.66419274,83.56589143,,2024-03-24 17:00:00+09:00
2024-03-25 07:00:00+09:00,0.833584008,1.639335258,,2024-03-25 07:00:00+09:00
2024-03-25 08:00:00+09:00,18.17029686,28.73864492,,2024-03-25 08:00:00+09:00
2024-03-25 09:00:00+09:00,56.56977643,79.32606376,,2024-03-25 09:00:00+09:00
2024-03-25 10:00:00+09:00,138.899288,129.3881602,,2024-03-25 10:00:00+09:00
2024-03-25 11:00:00+09:00,183.1148629,237.3020617,,2024-03-25 11:00:00+09:00
2024-03-25 12:00:00+09:00,262.9501288,187.6496111,,2024-03-25 12:00:00+09:00
2024-03-25 13:00:00+09:00,213.596208,197.9813691,,2024-03-25 13:00:00+09:00
2024-03-25 14:00:00+09:00,201.3780279,187.5809716,,2024-03-25 14:00:00+09:00
2024-03-25 15:00:00+09:00,116.7371552,154.0087905,,2024-03-25 15:00:00+09:00
2024-03-25 16:00:00+09:00,72.83948201,111.3576967,,2024-03-25 16:00:00+09:00
2024-03-25 17:00:00+09:00,56.50488929,64.61461141,,2024-03-25 17:00:00+09:00
2024-03-26 07:00:00+09:00,0.981912881,1.020176792,,2024-03-26 07:00:00+09:00
